timestamp,menu_item_name,quantity
2025-03-15T14:17:00,Tortilla Española,1
2025-03-15T14:17:00,Mineral Water,1
2025-03-15T14:17:00,Mineral Water,1
2025-03-15T14:17:00,Crema Catalana,1
2025-03-15T14:23:00,Patatas Bravas,1
2025-03-15T14:23:00,Patatas Bravas,1
2025-03-15T14:23:00,Tortilla Española,1
2025-03-15T14:23:00,House Red Wine,1
2025-03-15T14:23:00,House Red Wine,1
2025-03-15T14:23:00,Crema Catalana,1
2025-03-15T14:23:00,Patatas Bravas,1
2025-03-15T14:23:00,Tortilla Española,1
2025-03-15T14:23:00,Patatas Bravas,1
2025-03-15T14:23:00,Seafood Paella (for 2),1
2025-03-15T14:23:00,Mineral Water,1
2025-03-15T14:23:00,House Red Wine,1
2025-03-15T14:27:00,Tortilla Española,1
2025-03-15T14:27:00,Patatas Bravas,1
2025-03-15T14:27:00,Patatas Bravas,1
2025-03-15T14:27:00,Tortilla Española,1
2025-03-15T14:27:00,Seafood Paella (for 2),1
2025-03-15T14:27:00,House Red Wine,1
2025-03-15T14:27:00,Mineral Water,1
2025-03-15T14:27:00,Mineral Water,1
2025-03-15T14:27:00,Crema Catalana,1
2025-03-15T14:28:00,Tortilla Española,1
2025-03-15T14:28:00,Patatas Bravas,1
2025-03-15T14:28:00,Patatas Bravas,1
2025-03-15T14:28:00,Tortilla Española,1
2025-03-15T14:28:00,Mineral Water,1
2025-03-15T14:28:00,Mineral Water,1
2025-03-15T14:28:00,House Red Wine,1
2025-03-15T14:31:00,Tortilla Española,1
2025-03-15T14:31:00,Tortilla Española,1
2025-03-15T14:31:00,Patatas Bravas,1
2025-03-15T14:31:00,House Red Wine,1
2025-03-15T14:31:00,House Red Wine,1
2025-03-15T14:31:00,Crema Catalana,1
2025-03-15T14:31:00,Crema Catalana,1
2025-03-15T14:32:00,Patatas Bravas,1
2025-03-15T14:32:00,Tortilla Española,1
2025-03-15T14:32:00,Tortilla Española,1
2025-03-15T14:32:00,Tortilla Española,1
2025-03-15T14:32:00,Seafood Paella (for 2),1
2025-03-15T14:32:00,Mineral Water,1
2025-03-15T14:32:00,House Red Wine,1
2025-03-15T14:32:00,House Red Wine,1
2025-03-15T14:32:00,Crema Catalana,1
2025-03-15T15:07:00,Tortilla Española,1
2025-03-15T15:07:00,House Red Wine,1
2025-03-16T13:01:00,Tortilla Española,1
2025-03-16T13:01:00,Patatas Bravas,1
2025-03-16T13:01:00,Patatas Bravas,1
2025-03-16T13:01:00,Patatas Bravas,1
2025-03-16T13:01:00,Mineral Water,1
2025-03-16T13:01:00,Mineral Water,1
2025-03-16T13:01:00,Mineral Water,1
2025-03-16T13:01:00,Crema Catalana,1
2025-03-16T13:01:00,Crema Catalana,1
2025-03-16T13:01:00,Crema Catalana,1
2025-03-16T13:03:00,Patatas Bravas,1
2025-03-16T13:03:00,Patatas Bravas,1
2025-03-16T13:03:00,Tortilla Española,1
2025-03-16T13:03:00,Tortilla Española,1
2025-03-16T13:03:00,Mineral Water,1
2025-03-16T13:03:00,House Red Wine,1
2025-03-16T13:03:00,House Red Wine,1
2025-03-16T13:03:00,Crema Catalana,1
2025-03-16T13:03:00,Crema Catalana,1
2025-03-16T13:07:00,Tortilla Española,1
2025-03-16T13:07:00,Tortilla Española,1
2025-03-16T13:07:00,Tortilla Española,1
2025-03-16T13:07:00,Patatas Bravas,1
2025-03-16T13:07:00,Mineral Water,1
2025-03-16T13:07:00,House Red Wine,1
2025-03-16T13:07:00,Mineral Water,1
2025-03-16T13:15:00,Tortilla Española,1
2025-03-16T13:15:00,Tortilla Española,1
2025-03-16T13:15:00,Tortilla Española,1
2025-03-16T13:15:00,Mineral Water,1
2025-03-16T13:15:00,House Red Wine,1
2025-03-16T13:15:00,Crema Catalana,1
2025-03-16T13:20:00,Patatas Bravas,1
2025-03-16T13:20:00,Tortilla Española,1
2025-03-16T13:20:00,Patatas Bravas,1
2025-03-16T13:20:00,Mineral Water,1
2025-03-16T13:20:00,Mineral Water,1
2025-03-16T13:25:00,Patatas Bravas,1
2025-03-16T13:25:00,Tortilla Española,1
2025-03-16T13:25:00,Patatas Bravas,1
2025-03-16T13:25:00,House Red Wine,1
2025-03-16T13:25:00,Mineral Water,1
2025-03-16T13:26:00,Patatas Bravas,1
2025-03-16T13:26:00,Tortilla Española,1
2025-03-16T13:26:00,Tortilla Española,1
2025-03-16T13:26:00,House Red Wine,1
2025-03-16T13:26:00,Mineral Water,1
2025-03-16T13:38:00,Patatas Bravas,1
2025-03-16T13:38:00,Patatas Bravas,1
2025-03-16T13:38:00,Tortilla Española,1
2025-03-16T13:38:00,House Red Wine,1
2025-03-16T13:38:00,Mineral Water,1
2025-03-16T13:39:00,Tortilla Española,1
2025-03-16T13:39:00,Patatas Bravas,1
2025-03-16T13:39:00,Patatas Bravas,1
2025-03-16T13:39:00,Patatas Bravas,1
2025-03-16T13:39:00,Patatas Bravas,1
2025-03-16T13:39:00,Patatas Bravas,1
2025-03-16T13:39:00,Mineral Water,1
2025-03-16T13:39:00,Mineral Water,1
2025-03-16T13:39:00,House Red Wine,1
2025-03-16T13:39:00,House Red Wine,1
2025-03-16T13:39:00,Crema Catalana,1
2025-03-16T13:39:00,Crema Catalana,1
2025-03-16T13:42:00,Tortilla Española,1
2025-03-16T13:42:00,Patatas Bravas,1
2025-03-16T13:42:00,Tortilla Española,1
2025-03-16T13:42:00,House Red Wine,1
2025-03-16T13:42:00,House Red Wine,1
2025-03-16T14:00:00,Patatas Bravas,1
2025-03-16T14:00:00,Patatas Bravas,1
2025-03-16T14:00:00,Tortilla Española,1
2025-03-16T14:00:00,House Red Wine,1
2025-03-16T14:00:00,House Red Wine,1
2025-03-16T14:05:00,Patatas Bravas,1
2025-03-16T14:05:00,Patatas Bravas,1
2025-03-16T14:05:00,Patatas Bravas,1
2025-03-16T14:05:00,Patatas Bravas,1
2025-03-16T14:05:00,Tortilla Española,1
2025-03-16T14:05:00,Tortilla Española,1
2025-03-16T14:05:00,House Red Wine,1
2025-03-16T14:05:00,Mineral Water,1
2025-03-16T14:05:00,House Red Wine,1
2025-03-16T14:05:00,Mineral Water,1
2025-03-16T14:05:00,Crema Catalana,1
2025-03-16T14:05:00,Crema Catalana,1
2025-03-16T14:05:00,Crema Catalana,1
2025-03-16T14:05:00,Crema Catalana,1
2025-03-16T14:06:00,Patatas Bravas,1
2025-03-16T14:06:00,Patatas Bravas,1
2025-03-16T14:06:00,Tortilla Española,1
2025-03-16T14:06:00,House Red Wine,1
2025-03-16T14:06:00,House Red Wine,1
2025-03-16T14:06:00,Crema Catalana,1
2025-03-16T14:06:00,Crema Catalana,1
2025-03-16T14:07:00,Patatas Bravas,1
2025-03-16T14:07:00,Tortilla Española,1
2025-03-16T14:07:00,Patatas Bravas,1
2025-03-16T14:07:00,Mineral Water,1
2025-03-16T14:07:00,Mineral Water,1
2025-03-16T14:10:00,Patatas Bravas,1
2025-03-16T14:10:00,Patatas Bravas,1
2025-03-16T14:10:00,Patatas Bravas,1
2025-03-16T14:10:00,Mineral Water,1
2025-03-16T14:10:00,House Red Wine,1
2025-03-16T14:11:00,Patatas Bravas,1
2025-03-16T14:11:00,Patatas Bravas,1
2025-03-16T14:11:00,Tortilla Española,1
2025-03-16T14:11:00,Patatas Bravas,1
2025-03-16T14:11:00,Patatas Bravas,1
2025-03-16T14:11:00,Tortilla Española,1
2025-03-16T14:11:00,House Red Wine,1
2025-03-16T14:11:00,House Red Wine,1
2025-03-16T14:11:00,House Red Wine,1
2025-03-16T14:11:00,Mineral Water,1
2025-03-16T14:12:00,Tortilla Española,1
2025-03-16T14:12:00,Patatas Bravas,1
2025-03-16T14:12:00,Patatas Bravas,1
2025-03-16T14:12:00,Mineral Water,1
2025-03-16T14:12:00,Mineral Water,1
2025-03-16T14:14:00,Tortilla Española,1
2025-03-16T14:14:00,Tortilla Española,1
2025-03-16T14:14:00,Tortilla Española,1
2025-03-16T14:14:00,Mineral Water,1
2025-03-16T14:14:00,Mineral Water,1
2025-03-16T14:14:00,Crema Catalana,1
2025-03-16T14:14:00,Crema Catalana,1
2025-03-16T14:14:00,Patatas Bravas,1
2025-03-16T14:14:00,Patatas Bravas,1
2025-03-16T14:14:00,Patatas Bravas,1
2025-03-16T14:14:00,Patatas Bravas,1
2025-03-16T14:14:00,Tortilla Española,1
2025-03-16T14:14:00,Patatas Bravas,1
2025-03-16T14:14:00,Mineral Water,1
2025-03-16T14:14:00,Mineral Water,1
2025-03-16T14:14:00,House Red Wine,1
2025-03-16T14:14:00,House Red Wine,1
2025-03-16T14:14:00,Crema Catalana,1
2025-03-16T14:14:00,Crema Catalana,1
2025-03-16T14:14:00,Crema Catalana,1
2025-03-16T14:14:00,Crema Catalana,1
2025-03-16T14:15:00,Patatas Bravas,1
2025-03-16T14:15:00,Tortilla Española,1
2025-03-16T14:15:00,Patatas Bravas,1
2025-03-16T14:15:00,Mineral Water,1
2025-03-16T14:15:00,Mineral Water,1
2025-03-16T14:15:00,Crema Catalana,1
2025-03-16T14:20:00,Tortilla Española,1
2025-03-16T14:20:00,Mineral Water,1
2025-03-16T14:20:00,Patatas Bravas,1
2025-03-16T14:20:00,Patatas Bravas,1
2025-03-16T14:20:00,Patatas Bravas,1
2025-03-16T14:20:00,Mineral Water,1
2025-03-16T14:20:00,Mineral Water,1
2025-03-16T14:23:00,Tortilla Española,1
2025-03-16T14:23:00,Patatas Bravas,1
2025-03-16T14:23:00,Tortilla Española,1
2025-03-16T14:23:00,Mineral Water,1
2025-03-16T14:23:00,House Red Wine,1
2025-03-16T14:23:00,Crema Catalana,1
2025-03-16T14:23:00,Crema Catalana,1
2025-03-16T14:23:00,Tortilla Española,1
2025-03-16T14:23:00,Tortilla Española,1
2025-03-16T14:23:00,Patatas Bravas,1
2025-03-16T14:23:00,Tortilla Española,1
2025-03-16T14:23:00,Mineral Water,1
2025-03-16T14:23:00,House Red Wine,1
2025-03-16T14:23:00,House Red Wine,1
2025-03-16T14:29:00,Patatas Bravas,1
2025-03-16T14:29:00,Tortilla Española,1
2025-03-16T14:29:00,Tortilla Española,1
2025-03-16T14:29:00,House Red Wine,1
2025-03-16T14:29:00,House Red Wine,1
2025-03-16T14:29:00,Crema Catalana,1
2025-03-16T14:30:00,Patatas Bravas,1
2025-03-16T14:30:00,Tortilla Española,1
2025-03-16T14:30:00,Patatas Bravas,1
2025-03-16T14:30:00,Mineral Water,1
2025-03-16T14:30:00,Mineral Water,1
2025-03-16T14:30:00,Crema Catalana,1
2025-03-16T14:30:00,Tortilla Española,1
2025-03-16T14:30:00,Patatas Bravas,1
2025-03-16T14:30:00,Patatas Bravas,1
2025-03-16T14:30:00,House Red Wine,1
2025-03-16T14:30:00,House Red Wine,1
2025-03-16T14:30:00,Crema Catalana,1
2025-03-16T14:30:00,Crema Catalana,1
2025-03-16T14:32:00,Patatas Bravas,1
2025-03-16T14:32:00,Patatas Bravas,1
2025-03-16T14:32:00,Tortilla Española,1
2025-03-16T14:32:00,House Red Wine,1
2025-03-16T14:32:00,House Red Wine,1
2025-03-16T14:34:00,Patatas Bravas,1
2025-03-16T14:34:00,Patatas Bravas,1
2025-03-16T14:34:00,Patatas Bravas,1
2025-03-16T14:34:00,Patatas Bravas,1
2025-03-16T14:34:00,Mineral Water,1
2025-03-16T14:34:00,Mineral Water,1
2025-03-16T14:34:00,Mineral Water,1
2025-03-16T14:34:00,Crema Catalana,1
2025-03-16T14:34:00,Crema Catalana,1
2025-03-16T14:34:00,Tortilla Española,1
2025-03-16T14:34:00,Patatas Bravas,1
2025-03-16T14:34:00,Patatas Bravas,1
2025-03-16T14:34:00,Patatas Bravas,1
2025-03-16T14:34:00,Mineral Water,1
2025-03-16T14:34:00,Mineral Water,1
2025-03-16T14:34:00,Mineral Water,1
2025-03-16T14:34:00,Crema Catalana,1
2025-03-16T14:35:00,Tortilla Española,1
2025-03-16T14:35:00,Patatas Bravas,1
2025-03-16T14:35:00,Tortilla Española,1
2025-03-16T14:35:00,Mineral Water,1
2025-03-16T14:35:00,Mineral Water,1
2025-03-16T14:41:00,Patatas Bravas,1
2025-03-16T14:41:00,Mineral Water,1
2025-03-17T13:02:00,Menu del Día,1
2025-03-17T13:02:00,Seafood Paella (for 2),1
2025-03-17T13:11:00,Menu del Día,1
2025-03-17T13:12:00,Menu del Día,1
2025-03-17T13:16:00,Menu del Día,1
2025-03-17T13:20:00,Menu del Día,2
2025-03-17T13:22:00,Menu del Día,2
2025-03-17T13:37:00,Menu del Día,4
2025-03-17T14:01:00,Menu del Día,3
2025-03-17T14:01:00,Seafood Paella (for 2),1
2025-03-17T14:03:00,Menu del Día,2
2025-03-17T14:03:00,Seafood Paella (for 2),1
2025-03-17T14:03:00,Seafood Paella (for 2),1
2025-03-17T14:29:00,Menu del Día,2
2025-03-17T15:03:00,Menu del Día,2
2025-03-17T15:03:00,Seafood Paella (for 2),1
2025-03-17T15:03:00,Seafood Paella (for 2),1
2025-03-17T15:11:00,Menu del Día,1
2025-03-17T15:16:00,Menu del Día,1
2025-03-17T15:16:00,Seafood Paella (for 2),1
2025-03-17T15:17:00,Menu del Día,1
2025-03-17T15:17:00,Seafood Paella (for 2),1
2025-03-17T15:19:00,Seafood Paella (for 2),1
2025-03-17T15:19:00,Seafood Paella (for 2),1
2025-03-17T15:19:00,Menu del Día,1
2025-03-17T15:19:00,Seafood Paella (for 2),1
2025-03-17T15:23:00,Menu del Día,2
2025-03-17T15:25:00,Menu del Día,2
2025-03-17T15:28:00,Seafood Paella (for 2),1
2025-03-17T15:29:00,Menu del Día,1
2025-03-17T15:29:00,Seafood Paella (for 2),1
2025-03-17T15:31:00,Menu del Día,3
2025-03-17T15:31:00,Seafood Paella (for 2),1
2025-03-17T15:40:00,Menu del Día,1
2025-03-17T15:40:00,Seafood Paella (for 2),1
2025-03-17T15:41:00,Menu del Día,1
2025-03-17T15:45:00,Menu del Día,2
2025-03-17T15:45:00,Seafood Paella (for 2),1
2025-03-17T15:45:00,Seafood Paella (for 2),1
2025-03-17T15:47:00,Menu del Día,2
2025-03-17T15:52:00,Menu del Día,2
2025-03-17T16:29:00,Menu del Día,1
2025-03-17T16:30:00,Menu del Día,2
2025-03-17T16:38:00,Seafood Paella (for 2),1
2025-03-17T16:38:00,Seafood Paella (for 2),1
2025-03-17T20:02:00,Patatas Bravas,1
2025-03-17T20:02:00,Patatas Bravas,1
2025-03-17T20:02:00,Patatas Bravas,1
2025-03-17T20:02:00,Mineral Water,1
2025-03-17T20:02:00,House Red Wine,1
2025-03-17T20:06:00,Patatas Bravas,1
2025-03-17T20:06:00,Tortilla Española,1
2025-03-17T20:06:00,Patatas Bravas,1
2025-03-17T20:06:00,Mineral Water,1
2025-03-17T20:06:00,House Red Wine,1
2025-03-17T20:06:00,Crema Catalana,1
2025-03-17T20:06:00,Crema Catalana,1
2025-03-17T20:07:00,Patatas Bravas,1
2025-03-17T20:07:00,Mineral Water,1
2025-03-17T20:10:00,Tortilla Española,1
2025-03-17T20:10:00,Patatas Bravas,1
2025-03-17T20:10:00,Patatas Bravas,1
2025-03-17T20:10:00,Patatas Bravas,1
2025-03-17T20:10:00,Tortilla Española,1
2025-03-17T20:10:00,Patatas Bravas,1
2025-03-17T20:10:00,Seafood Paella (for 2),1
2025-03-17T20:10:00,House Red Wine,1
2025-03-17T20:10:00,Mineral Water,1
2025-03-17T20:10:00,House Red Wine,1
2025-03-17T20:10:00,House Red Wine,1
2025-03-17T20:10:00,Crema Catalana,1
2025-03-17T20:10:00,Crema Catalana,1
2025-03-17T20:10:00,Crema Catalana,1
2025-03-17T20:11:00,Patatas Bravas,1
2025-03-17T20:11:00,Patatas Bravas,1
2025-03-17T20:11:00,Patatas Bravas,1
2025-03-17T20:11:00,Mineral Water,1
2025-03-17T20:11:00,Mineral Water,1
2025-03-17T20:16:00,Patatas Bravas,1
2025-03-17T20:16:00,Patatas Bravas,1
2025-03-17T20:16:00,Tortilla Española,1
2025-03-17T20:16:00,Patatas Bravas,1
2025-03-17T20:16:00,Mineral Water,1
2025-03-17T20:16:00,Mineral Water,1
2025-03-17T20:16:00,House Red Wine,1
2025-03-17T20:16:00,Crema Catalana,1
2025-03-17T20:16:00,Crema Catalana,1
2025-03-17T20:21:00,Tortilla Española,1
2025-03-17T20:21:00,Tortilla Española,1
2025-03-17T20:21:00,Tortilla Española,1
2025-03-17T20:21:00,Mineral Water,1
2025-03-17T20:21:00,Mineral Water,1
2025-03-17T20:21:00,Crema Catalana,1
2025-03-17T20:21:00,Crema Catalana,1
2025-03-17T20:27:00,Tortilla Española,1
2025-03-17T20:27:00,Tortilla Española,1
2025-03-17T20:27:00,Tortilla Española,1
2025-03-17T20:27:00,House Red Wine,1
2025-03-17T20:27:00,Mineral Water,1
2025-03-17T20:27:00,Crema Catalana,1
2025-03-17T20:28:00,Patatas Bravas,1
2025-03-17T20:28:00,Tortilla Española,1
2025-03-17T20:28:00,Patatas Bravas,1
2025-03-17T20:28:00,Mineral Water,1
2025-03-17T20:28:00,Mineral Water,1
2025-03-17T20:42:00,Patatas Bravas,1
2025-03-17T20:42:00,Patatas Bravas,1
2025-03-17T20:42:00,Tortilla Española,1
2025-03-17T20:42:00,Mineral Water,1
2025-03-17T20:42:00,Mineral Water,1
2025-03-17T20:42:00,Crema Catalana,1
2025-03-17T20:42:00,Crema Catalana,1
2025-03-17T20:44:00,Tortilla Española,1
2025-03-17T20:44:00,Tortilla Española,1
2025-03-17T20:44:00,Patatas Bravas,1
2025-03-17T20:44:00,Seafood Paella (for 2),1
2025-03-17T20:44:00,Mineral Water,1
2025-03-17T20:44:00,Mineral Water,1
2025-03-17T20:48:00,Patatas Bravas,1
2025-03-17T20:48:00,Tortilla Española,1
2025-03-17T20:48:00,Tortilla Española,1
2025-03-17T20:48:00,Seafood Paella (for 2),1
2025-03-17T20:48:00,House Red Wine,1
2025-03-17T20:48:00,Mineral Water,1
2025-03-17T20:48:00,Crema Catalana,1
2025-03-18T13:05:00,Menu del Día,1
2025-03-18T13:08:00,Seafood Paella (for 2),1
2025-03-18T13:18:00,Menu del Día,2
2025-03-18T13:18:00,Seafood Paella (for 2),1
2025-03-18T13:21:00,Menu del Día,1
2025-03-18T13:21:00,Seafood Paella (for 2),1
2025-03-18T13:21:00,Seafood Paella (for 2),1
2025-03-18T13:25:00,Menu del Día,2
2025-03-18T13:37:00,Menu del Día,4
2025-03-18T13:37:00,Menu del Día,1
2025-03-18T13:39:00,Menu del Día,2
2025-03-18T13:49:00,Menu del Día,1
2025-03-18T13:49:00,Seafood Paella (for 2),1
2025-03-18T13:52:00,Seafood Paella (for 2),1
2025-03-18T14:08:00,Menu del Día,2
2025-03-18T14:08:00,Menu del Día,1
2025-03-18T14:08:00,Seafood Paella (for 2),1
2025-03-18T14:10:00,Menu del Día,1
2025-03-18T14:11:00,Menu del Día,3
2025-03-18T14:18:00,Menu del Día,1
2025-03-18T14:18:00,Seafood Paella (for 2),1
2025-03-18T14:19:00,Seafood Paella (for 2),1
2025-03-18T14:20:00,Menu del Día,1
2025-03-18T14:20:00,Menu del Día,1
2025-03-18T14:20:00,Seafood Paella (for 2),1
2025-03-18T14:23:00,Menu del Día,1
2025-03-18T14:23:00,Seafood Paella (for 2),1
2025-03-18T14:26:00,Menu del Día,3
2025-03-18T14:26:00,Seafood Paella (for 2),1
2025-03-18T14:33:00,Menu del Día,2
2025-03-18T14:55:00,Menu del Día,2
2025-03-18T14:59:00,Menu del Día,1
2025-03-18T14:59:00,Seafood Paella (for 2),1
2025-03-18T14:59:00,Seafood Paella (for 2),1
2025-03-18T15:33:00,Menu del Día,2
2025-03-18T15:46:00,Menu del Día,1
2025-03-18T15:46:00,Seafood Paella (for 2),1
2025-03-18T15:53:00,Menu del Día,2
2025-03-18T15:53:00,Seafood Paella (for 2),1
2025-03-18T15:53:00,Seafood Paella (for 2),1
2025-03-18T15:57:00,Menu del Día,2
2025-03-18T16:09:00,Menu del Día,2
2025-03-18T16:09:00,Seafood Paella (for 2),1
2025-03-18T16:29:00,Seafood Paella (for 2),1
2025-03-18T16:34:00,Menu del Día,1
2025-03-18T16:34:00,Seafood Paella (for 2),1
2025-03-18T16:39:00,Seafood Paella (for 2),1
2025-03-18T16:39:00,Seafood Paella (for 2),1
2025-03-18T16:46:00,Menu del Día,2
2025-03-18T16:55:00,Menu del Día,2
2025-03-18T20:04:00,Tortilla Española,1
2025-03-18T20:04:00,Tortilla Española,1
2025-03-18T20:04:00,Patatas Bravas,1
2025-03-18T20:04:00,House Red Wine,1
2025-03-18T20:04:00,Mineral Water,1
2025-03-18T20:04:00,Crema Catalana,1
2025-03-18T20:04:00,Crema Catalana,1
2025-03-18T20:05:00,Tortilla Española,1
2025-03-18T20:05:00,Tortilla Española,1
2025-03-18T20:05:00,Patatas Bravas,1
2025-03-18T20:05:00,Patatas Bravas,1
2025-03-18T20:05:00,Seafood Paella (for 2),1
2025-03-18T20:05:00,House Red Wine,1
2025-03-18T20:05:00,House Red Wine,1
2025-03-18T20:05:00,House Red Wine,1
2025-03-18T20:06:00,Tortilla Española,1
2025-03-18T20:06:00,Tortilla Española,1
2025-03-18T20:06:00,Patatas Bravas,1
2025-03-18T20:06:00,House Red Wine,1
2025-03-18T20:06:00,House Red Wine,1
2025-03-18T20:06:00,Crema Catalana,1
2025-03-18T20:06:00,Crema Catalana,1
2025-03-18T20:11:00,Tortilla Española,1
2025-03-18T20:11:00,Mineral Water,1
2025-03-18T20:17:00,Tortilla Española,1
2025-03-18T20:17:00,Tortilla Española,1
2025-03-18T20:17:00,Tortilla Española,1
2025-03-18T20:17:00,Patatas Bravas,1
2025-03-18T20:17:00,Tortilla Española,1
2025-03-18T20:17:00,Patatas Bravas,1
2025-03-18T20:17:00,Seafood Paella (for 2),1
2025-03-18T20:17:00,Mineral Water,1
2025-03-18T20:17:00,Mineral Water,1
2025-03-18T20:17:00,House Red Wine,1
2025-03-18T20:17:00,House Red Wine,1
2025-03-18T20:17:00,Crema Catalana,1
2025-03-18T20:17:00,Tortilla Española,1
2025-03-18T20:17:00,Tortilla Española,1
2025-03-18T20:17:00,Tortilla Española,1
2025-03-18T20:17:00,Seafood Paella (for 2),1
2025-03-18T20:17:00,House Red Wine,1
2025-03-18T20:17:00,Mineral Water,1
2025-03-18T20:17:00,Crema Catalana,1
2025-03-18T20:17:00,Crema Catalana,1
2025-03-18T20:19:00,Patatas Bravas,1
2025-03-18T20:19:00,Patatas Bravas,1
2025-03-18T20:19:00,Tortilla Española,1
2025-03-18T20:19:00,Seafood Paella (for 2),1
2025-03-18T20:19:00,House Red Wine,1
2025-03-18T20:19:00,House Red Wine,1
2025-03-18T20:19:00,Crema Catalana,1
2025-03-18T20:23:00,Tortilla Española,1
2025-03-18T20:23:00,Patatas Bravas,1
2025-03-18T20:23:00,Patatas Bravas,1
2025-03-18T20:23:00,House Red Wine,1
2025-03-18T20:23:00,Mineral Water,1
2025-03-18T20:23:00,Crema Catalana,1
2025-03-18T20:35:00,Tortilla Española,1
2025-03-18T20:35:00,Tortilla Española,1
2025-03-18T20:35:00,Tortilla Española,1
2025-03-18T20:35:00,Tortilla Española,1
2025-03-18T20:35:00,Mineral Water,1
2025-03-18T20:35:00,Mineral Water,1
2025-03-18T20:35:00,Mineral Water,1
2025-03-18T20:35:00,Crema Catalana,1
2025-03-18T20:35:00,Crema Catalana,1
2025-03-18T20:48:00,Tortilla Española,1
2025-03-18T20:48:00,Tortilla Española,1
2025-03-18T20:48:00,Patatas Bravas,1
2025-03-18T20:48:00,Seafood Paella (for 2),1
2025-03-18T20:48:00,Mineral Water,1
2025-03-18T20:48:00,Mineral Water,1
2025-03-18T22:58:00,Tortilla Española,1
2025-03-18T22:58:00,House Red Wine,1
2025-03-18T22:58:00,Crema Catalana,1
2025-03-19T13:09:00,Menu del Día,1
2025-03-19T13:09:00,Seafood Paella (for 2),1
2025-03-19T13:24:00,Menu del Día,2
2025-03-19T13:24:00,Menu del Día,1
2025-03-19T13:24:00,Seafood Paella (for 2),1
2025-03-19T13:25:00,Seafood Paella (for 2),1
2025-03-19T13:25:00,Seafood Paella (for 2),1
2025-03-19T13:28:00,Menu del Día,3
2025-03-19T13:28:00,Seafood Paella (for 2),1
2025-03-19T13:31:00,Menu del Día,1
2025-03-19T13:31:00,Seafood Paella (for 2),1
2025-03-19T13:33:00,Menu del Día,2
2025-03-19T13:33:00,Seafood Paella (for 2),1
2025-03-19T13:33:00,Seafood Paella (for 2),1
2025-03-19T13:35:00,Menu del Día,1
2025-03-19T13:35:00,Seafood Paella (for 2),1
2025-03-19T13:37:00,Seafood Paella (for 2),1
2025-03-19T13:45:00,Menu del Día,1
2025-03-19T13:45:00,Seafood Paella (for 2),1
2025-03-19T13:46:00,Menu del Día,2
2025-03-19T13:58:00,Menu del Día,1
2025-03-19T14:00:00,Menu del Día,2
2025-03-19T14:00:00,Seafood Paella (for 2),1
2025-03-19T14:01:00,Menu del Día,2
2025-03-19T14:01:00,Seafood Paella (for 2),1
2025-03-19T14:02:00,Menu del Día,3
2025-03-19T14:02:00,Seafood Paella (for 2),1
2025-03-19T14:02:00,Seafood Paella (for 2),1
2025-03-19T14:03:00,Menu del Día,2
2025-03-19T14:03:00,Seafood Paella (for 2),1
2025-03-19T14:03:00,Seafood Paella (for 2),1
2025-03-19T14:04:00,Menu del Día,1
2025-03-19T14:04:00,Seafood Paella (for 2),1
2025-03-19T14:05:00,Menu del Día,1
2025-03-19T14:05:00,Seafood Paella (for 2),1
2025-03-19T14:05:00,Seafood Paella (for 2),1
2025-03-19T14:06:00,Seafood Paella (for 2),1
2025-03-19T14:06:00,Seafood Paella (for 2),1
2025-03-19T14:06:00,Menu del Día,2
2025-03-19T14:06:00,Menu del Día,1
2025-03-19T14:09:00,Seafood Paella (for 2),1
2025-03-19T14:11:00,Menu del Día,2
2025-03-19T14:12:00,Menu del Día,1
2025-03-19T14:12:00,Menu del Día,1
2025-03-19T14:15:00,Menu del Día,4
2025-03-19T14:18:00,Menu del Día,1
2025-03-19T14:18:00,Seafood Paella (for 2),1
2025-03-19T14:19:00,Menu del Día,3
2025-03-19T14:19:00,Seafood Paella (for 2),1
2025-03-19T14:20:00,Menu del Día,2
2025-03-19T14:21:00,Seafood Paella (for 2),1
2025-03-19T14:21:00,Seafood Paella (for 2),1
2025-03-19T14:21:00,Seafood Paella (for 2),1
2025-03-19T14:23:00,Seafood Paella (for 2),1
2025-03-19T14:23:00,Seafood Paella (for 2),1
2025-03-19T14:33:00,Menu del Día,1
2025-03-19T14:39:00,Menu del Día,1
2025-03-19T14:40:00,Menu del Día,1
2025-03-19T14:40:00,Seafood Paella (for 2),1
2025-03-19T14:40:00,Menu del Día,3
2025-03-19T14:46:00,Menu del Día,1
2025-03-19T14:46:00,Seafood Paella (for 2),1
2025-03-19T14:51:00,Menu del Día,2
2025-03-19T14:52:00,Menu del Día,2
2025-03-19T14:53:00,Menu del Día,1
2025-03-19T14:53:00,Seafood Paella (for 2),1
2025-03-19T14:56:00,Menu del Día,1
2025-03-19T14:59:00,Menu del Día,2
2025-03-19T15:07:00,Menu del Día,1
2025-03-19T15:07:00,Seafood Paella (for 2),1
2025-03-19T15:07:00,Seafood Paella (for 2),1
2025-03-19T15:12:00,Menu del Día,1
2025-03-19T15:13:00,Seafood Paella (for 2),1
2025-03-19T15:16:00,Menu del Día,1
2025-03-19T15:16:00,Menu del Día,2
2025-03-19T15:17:00,Menu del Día,1
2025-03-19T15:17:00,Seafood Paella (for 2),1
2025-03-19T15:20:00,Menu del Día,1
2025-03-19T15:22:00,Menu del Día,1
2025-03-19T15:22:00,Seafood Paella (for 2),1
2025-03-19T15:27:00,Menu del Día,1
2025-03-19T15:39:00,Menu del Día,1
